,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
60,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block40,30.0,31.44,False,False,-2,31,[],[],[],False,30.01,,
61,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block65,20.0,20.62,False,False,-3,32,[],[],[],False,20.05,,
62,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block209,10.0,10.81,False,False,-2,17,[],[],[],False,10.01,,
63,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block38,50.0,150.2,True,False,-15,20,"['PUSH AND_1 PUSH SWAP2 PUSH AND_0 PUSH PUSH KECCAK256_0 SWAP3 PUSH PUSH SWAP3 DUP2 MSTORE_0 SWAP5 SWAP4 SWAP2 DUP3 SWAP2 DUP2 MSTORE_1 MSTORE_3 SLOAD_0 SWAP3 MSTORE_2 DUP2 SWAP2 SWAP2 POP', 'PUSH AND_1 PUSH SWAP2 PUSH AND_0 PUSH PUSH KECCAK256_0 SWAP3 PUSH PUSH SWAP3 DUP2 MSTORE_0 SWAP5 SWAP4 SWAP2 DUP3 SWAP2 DUP2 MSTORE_1 MSTORE_3 SLOAD_0 SWAP3 MSTORE_2 DUP2 SWAP2 SWAP2 POP', 'PUSH SWAP2 PUSH AND_0 PUSH MSTORE_0 PUSH AND_1 PUSH MSTORE_2 PUSH MSTORE_1 PUSH PUSH KECCAK256_0 SWAP1 DUP2 SLOAD_0 SWAP2 PUSH MSTORE_3 NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'SWAP1 PUSH SWAP1 AND_0 PUSH MSTORE_0 PUSH AND_1 PUSH MSTORE_2 PUSH PUSH PUSH MSTORE_1 PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'PUSH AND_1 SWAP1 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_2 PUSH PUSH MSTORE_1 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 SWAP2 PUSH AND_0 PUSH MSTORE_0 PUSH AND_1 PUSH PUSH PUSH MSTORE_1 DUP3 PUSH MSTORE_3 MSTORE_2 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP NOP', 'PUSH AND_1 SWAP1 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_2 PUSH PUSH MSTORE_1 PUSH PUSH KECCAK256_0 DUP1 PUSH MSTORE_3 SLOAD_0 SWAP1 NOP NOP NOP NOP NOP NOP NOP NOP NOP NOP']","[0, 0, 9, 9, 10, 10, 10]","[44.86, 44.87, 52.96, 58.13, 113.45, 146.0, 149.94]",True,37.19,PUSH PUSH DUP2 PUSH PUSH MSTORE_1 KECCAK256_0 SWAP4 DUP2 SWAP3 SWAP4 SWAP3 POP PUSH SWAP1 SWAP4 SWAP3 DUP6 SLOAD_0 SWAP6 PUSH MSTORE_3 AND_0 PUSH MSTORE_0 POP PUSH AND_1 PUSH MSTORE_2,0.0
64,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block155,30.0,32.73,False,False,-3,19,[],[],[],False,30.02,,
65,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block115.1,50.0,52.33,False,False,-2,27,[],[],[],False,50.01,,
66,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block211,60.0,64.7,False,False,-1,34,[],[],[],False,60.01,,
67,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block194,20.0,35.36,True,False,-9,16,"['SWAP2 SWAP2 PUSH MUL_0 SWAP1 SWAP2 POP SWAP1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH SWAP2 ADD_1 SWAP1 DUP2 ADD_0 SLOAD_0 PUSH AND_0', 'SWAP2 SWAP2 PUSH MUL_0 SWAP1 SWAP2 POP SWAP1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH SWAP2 ADD_1 SWAP1 DUP2 ADD_0 SLOAD_0 PUSH AND_0', 'SWAP2 POP SWAP1 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH DUP2 ADD_0 SLOAD_0 PUSH SWAP2 SWAP3 PUSH SWAP3 MSTORE_0 AND_0 NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH DUP2 PUSH ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH DUP2 ADD_0 SLOAD_0 PUSH AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH DUP2 ADD_0 SLOAD_0 PUSH AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH DUP2 ADD_0 SLOAD_0 PUSH AND_0 NOP NOP NOP NOP NOP NOP', 'PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 SWAP2 POP PUSH MSTORE_0 DUP1 PUSH ADD_0 SLOAD_0 PUSH AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP', 'SWAP2 POP PUSH MSTORE_0 PUSH MUL_0 PUSH PUSH KECCAK256_0 ADD_1 PUSH PUSH DUP3 ADD_0 SLOAD_0 AND_0 NOP NOP NOP NOP NOP NOP']","[0, 0, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[2.21, 2.22, 4.72, 28.81, 30.73, 30.74, 30.76, 31.67, 35.24, 35.26, 35.28, 35.3, 35.33, 35.34, 35.38]",False,20.02,,
68,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_initial_block25,10.0,12.3,False,False,-2,24,[],[],[],False,10.01,,
69,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block216,30.0,34.07,False,False,-1,29,[],[],[],False,30.02,,
