,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
95,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block31_input,4.0,10,True,False,10,0.0,0.022,POP SWAP2 SWAP1 POP ,4,4.0,0,0,4.0,"['POP', 'SWAP2', 'SWAP1', 'POP']",4,0.0
96,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block6.0_input,16.0,5739,True,False,5773,34.0,16.057,POP CALLER CALLER PUSH 0 DUP3 PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 PUSH 0 SLOAD AND OR PUSH 0 SSTORE PUSH 8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0 PUSH 0 PUSH 40 MLOAD ,23,16.0,6,4,85.0,"['POP', 'PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'CALLER', 'SWAP1', 'DUP2', 'OR', 'DUP3', 'SSTORE', 'PUSH1', 'MLOAD', 'SWAP1', 'SWAP2', 'DUP3', 'SWAP2', 'PUSH32', 'SWAP1', 'DUP3', 'SWAP1']",64,-21.0
97,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block22_input,3.0,9,True,False,9,0.0,0.023,PUSH 39509351 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
98,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block41_input,7.0,21,True,False,21,0.0,0.034,PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 20 ADD ,7,7.0,3,2,9.0,"['PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",9,0.0
99,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block242_input,1.0,2,True,False,2,0.0,0.012,POP ,1,1.0,0,0,1.0,['POP'],1,0.0
100,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_block12_input,6.0,714,True,False,726,12.0,0.023,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND CALLER EQ ,6,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'EQ']",14,-13.0
101,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block263_input,3.0,8,True,False,8,0.0,0.02,SWAP1 POP SWAP1 ,3,3.0,0,0,3.0,"['SWAP2', 'SWAP1', 'POP']",3,0.0
102,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block11_input,10.0,5027,True,False,5030,3.0,0.296,DUP3 DUP4 ADD DUP2 MLOAD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00 AND OR DUP6 SSTORE ,11,10.0,5,1,42.0,"['DUP1', 'MLOAD', 'PUSH1', 'NOT', 'AND', 'DUP4', 'DUP1', 'ADD', 'OR', 'DUP6', 'SSTORE']",12,-30.0
103,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block112_input,9.0,27,True,False,33,6.0,0.038,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 114 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
104,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block182_input,16.0,772,True,False,790,18.0,7.734,PUSH 4 PUSH 20 MSTORE PUSH 40 DUP4 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 0 KECCAK256 SLOAD PUSH ff AND DUP1 ISZERO ,18,16.0,7,6,42.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'PUSH1', 'AND', 'DUP1', 'ISZERO']",30,-12.0
105,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block237_input,3.0,9,True,False,9,0.0,0.024,DUP3 LT ISZERO ,3,3.0,2,0,3.0,"['DUP3', 'LT', 'ISZERO']",3,0.0
106,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block261_input,7.0,21,True,False,33,12.0,0.05,DUP1 CALLDATALOAD PUSH ffffffffffffffffffffffffffffffffffffffff DUP2 AND DUP2 EQ ,7,7.0,3,1,27.0,"['DUP1', 'CALLDATALOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'DUP2', 'EQ']",14,-13.0
