,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
246,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block2_input,4.0,10,True,False,10,0.0,0.019,POP PUSH 4 CALLDATASIZE LT ,4,4.0,2,1,5.0,"['POP', 'PUSH1', 'CALLDATASIZE', 'LT']",5,0.0
247,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block107_input,,,False,True,140,,50.012,,29,,8,5,,"['CALLER', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP10', 'DUP6', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'DUP3', 'KECCAK256', 'SWAP1', 'PUSH1', 'DUP5', 'AND', 'SWAP1', 'DUP2', 'LT']",34,
248,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_block5_input,3.0,9,True,False,9,0.0,0.018,PUSH f2fde38b DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
249,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block125_input,9.0,27,True,False,33,6.0,0.035,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 121 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
250,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block92_input,9.0,27,True,False,33,6.0,0.033,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 121 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
251,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block122_input,3.0,7,True,False,7,0.0,0.018,SWAP2 POP POP ,3,3.0,0,0,3.0,"['SWAP2', 'POP', 'POP']",3,0.0
252,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block215_input,9.0,27,True,False,33,6.0,0.035,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 121 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
253,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block226_input,3.0,6,True,False,6,0.0,0.018,POP POP POP ,3,3.0,0,0,3.0,"['POP', 'POP', 'POP']",3,0.0
254,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block34_input,7.0,21,True,False,21,0.0,0.037,PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 20 ADD ,7,7.0,3,2,9.0,"['PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",9,0.0
255,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block242_input,3.0,9,True,False,21,12.0,0.019,DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND']",10,-13.0
256,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_initial_block6_input,7.0,21,True,False,33,12.0,0.039,DUP2 MLOAD DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND DUP2 EQ ,7,7.0,3,1,27.0,"['DUP2', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'DUP2', 'EQ']",14,-13.0
257,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block99_input,7.0,718,True,False,718,0.0,0.06,PUSH 0 PUSH 8 DUP4 PUSH 8 SLOAD DUP6 LT ,7,7.0,2,2,10.0,"['PUSH1', 'PUSH1', 'DUP4', 'DUP2', 'SLOAD', 'DUP2', 'LT']",9,-1.0
258,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block118_input,,,False,True,5164,,60.024,,38,,10,6,,"['ADD', 'SSTORE', 'CALLER', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP11', 'DUP6', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'SWAP1', 'SWAP2', 'KECCAK256', 'PUSH32', 'SWAP3', 'SWAP2', 'DUP9', 'SWAP2', 'DUP6', 'SWAP2', 'PUSH1', 'DUP4', 'AND', 'SWAP1', 'DUP2', 'LT']",75,
259,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block5_input,3.0,9,True,False,9,0.0,0.017,PUSH e520251a DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
260,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block327_input,3.0,8,True,False,8,0.0,0.018,POP SUB SWAP1 ,3,3.0,1,0,3.0,"['POP', 'SUB', 'SWAP1']",3,0.0
261,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block123_input,5.0,10,True,False,10,0.0,0.028,POP POP POP POP POP ,5,5.0,0,0,5.0,"['POP', 'POP', 'POP', 'POP', 'POP']",5,0.0
262,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Context_initial_block0_input,6.0,16,True,False,17,1.0,0.021,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO ,6,6.0,3,2,8.0,"['PUSH1', 'PUSH1', 'MSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",8,0.0
263,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block110_input,,,False,True,149,,50.013,,32,,9,5,,"['CALLER', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP11', 'DUP6', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'SWAP1', 'SWAP2', 'KECCAK256', 'PUSHTAG', 'SWAP3', 'SWAP2', 'PUSH1', 'DUP6', 'AND', 'SWAP1', 'DUP2', 'LT']",41,
264,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_initial_block0_input,6.0,16,True,False,17,1.0,0.024,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO ,6,6.0,3,2,8.0,"['PUSH1', 'PUSH1', 'MSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",8,0.0
265,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block219_input,9.0,27,True,False,33,6.0,0.033,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 121 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
266,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block42_input,16.0,1469,True,False,1499,30.0,6.115,PUSH 1 PUSH 40 PUSH 0 KECCAK256 DUP1 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND SWAP3 PUSH 0 MSTORE PUSH 4 PUSH 20 MSTORE ADD SLOAD ,22,16.0,7,6,42.0,"['PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'DUP1', 'SLOAD', 'PUSH1', 'SWAP1', 'SWAP2', 'ADD', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP1', 'SWAP2', 'AND', 'SWAP1']",34,-8.0
267,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block181.1_input,3.0,7,True,False,10,3.0,0.02,POP POP PUSH 1 ,4,3.0,0,1,4.0,"['PUSH1', 'SWAP2', 'POP', 'POP']",5,1.0
268,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block190_input,4.0,12,True,False,12,0.0,0.02,PUSH de0b6b3a7640000 DUP3 LT ISZERO ,4,4.0,2,1,12.0,"['PUSH8', 'DUP3', 'LT', 'ISZERO']",12,0.0
269,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block154_input,2.0,4,True,False,4,0.0,0.017,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
270,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block147_input,2.0,4,True,False,4,0.0,0.016,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
271,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block281_input,7.0,21,True,False,21,0.0,0.047,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
272,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block140_input,10.0,727,True,False,736,9.0,1.088,PUSH 0 PUSHTAG 204 PUSH 2 DUP4 ADD SLOAD PUSH 2 PUSH ffffffff PUSHTAG 205 AND ,13,10.0,5,3,25.0,"['PUSH1', 'PUSHTAG', 'PUSH1', 'DUP4', 'PUSH1', 'ADD', 'SLOAD', 'PUSHTAG', 'SWAP1', 'SWAP2', 'SWAP1', 'PUSH4', 'AND']",28,3.0
273,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block269_input,9.0,20,True,False,20,0.0,0.102,SWAP8 SWAP7 POP POP POP POP POP POP POP ,9,9.0,0,0,9.0,"['SWAP8', 'SWAP7', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP']",9,0.0
274,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block161_input,,,False,True,5133,,20.0,,70,,24,12,,"['PUSH1', 'SWAP2', 'DUP3', 'MSTORE', 'PUSH1', 'SWAP1', 'SWAP2', 'KECCAK256', 'PUSH1', 'SWAP1', 'SWAP2', 'MUL', 'ADD', 'DUP1', 'SLOAD', 'PUSH1', 'DUP3', 'ADD', 'SLOAD', 'PUSH1', 'DUP4', 'ADD', 'SLOAD', 'PUSH1', 'DUP5', 'ADD', 'SLOAD', 'PUSH1', 'DUP6', 'ADD', 'SLOAD', 'PUSH1', 'DUP7', 'ADD', 'SLOAD', 'PUSH1', 'SWAP1', 'SWAP7', 'ADD', 'SLOAD', 'PUSH1', 'DUP1', 'DUP8', 'AND', 'SWAP9', 'POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'PUSH2', 'SWAP8', 'DUP9', 'SWAP1', 'DIV', 'AND', 'SWAP8', 'SWAP6', 'SWAP7', 'SWAP5', 'SWAP6', 'DUP5', 'DUP3', 'AND', 'SWAP6', 'SWAP1', 'SWAP5', 'DIV', 'DUP2', 'AND', 'SWAP4', 'SWAP2', 'AND']",89,
275,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block217_input,1.0,2,True,False,2,0.0,0.013,POP ,1,1.0,0,0,1.0,['POP'],1,0.0
276,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block18_input,3.0,9,True,False,9,0.0,0.014,DUP1 PUSH 8da5cb5b GT ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'GT']",7,0.0
277,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block15_input,3.0,9,True,False,9,0.0,0.02,PUSH d473dd7c DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
278,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block272_input,3.0,9,True,False,9,0.0,0.019,DUP3 MLOAD ISZERO ,3,3.0,2,0,3.0,"['DUP3', 'MLOAD', 'ISZERO']",3,0.0
279,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Address_initial_block0.0_input,6.0,18,True,False,18,0.0,0.04,PUSH#[$] 0 PUSH[$] 0 PUSH b PUSH#[$] 0 PUSH[$] 0 PUSH b ,6,6.0,2,1,24.0,"['PUSH#[$]', 'PUSH[$]', 'PUSH1', 'DUP3', 'DUP3', 'DUP3']",15,-9.0
280,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block244.1_input,10.0,5724,True,False,5769,45.0,0.711,PUSH ffffffffffffffffffffffffffffffffffffffff SWAP1 AND PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 PUSH 0 SLOAD AND OR PUSH 0 SSTORE ,17,10.0,5,3,64.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP3', 'SWAP1', 'SWAP3', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'OR', 'SWAP1', 'SSTORE']",32,-32.0
281,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block7_input,3.0,9,True,False,9,0.0,0.018,PUSH f2308476 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
282,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_SafeMath_block0_input,6.0,17,True,False,17,0.0,0.025,ADDRESS PUSHDEPLOYADDRESS EQ PUSH 80 PUSH 40 MSTORE ,6,6.0,4,2,28.0,"['PUSHDEPLOYADDRESS', 'ADDRESS', 'EQ', 'PUSH1', 'PUSH1', 'MSTORE']",28,0.0
283,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_initial_block0_input,9.0,5022,True,False,5023,1.0,0.024,PUSH 69e10de76676d0800000 PUSH 1 SSTORE PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO ,9,9.0,4,4,22.0,"['PUSH1', 'PUSH1', 'MSTORE', 'PUSH10', 'PUSH1', 'SSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",22,0.0
284,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block257_input,1.0,2,True,False,2,0.0,0.014,POP ,1,1.0,0,0,1.0,['POP'],1,0.0
285,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block253_input,3.0,7,True,False,7,0.0,0.02,SWAP2 POP POP ,3,3.0,0,0,3.0,"['SWAP2', 'POP', 'POP']",3,0.0
286,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block81_input,5.0,712,True,False,715,3.0,0.033,DUP1 PUSH 8 SLOAD DUP3 LT ,6,5.0,2,1,6.0,"['PUSH1', 'SLOAD', 'DUP2', 'SWAP1', 'DUP2', 'LT']",7,1.0
287,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block341_input,6.0,16,True,False,16,0.0,0.031,POP POP PUSH 0 SWAP2 ADD MSTORE ,6,6.0,2,1,7.0,"['POP', 'POP', 'PUSH1', 'SWAP2', 'ADD', 'MSTORE']",7,0.0
288,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block264_input,10.0,30,True,False,48,18.0,1.463,PUSH 0 DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff DUP8 AND DUP6 PUSHTAG 372 DUP9 PUSH 40 MLOAD ,12,10.0,3,3,36.0,"['PUSH1', 'DUP1', 'DUP7', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'DUP6', 'DUP8', 'PUSH1', 'MLOAD', 'PUSHTAG', 'SWAP2', 'SWAP1']",25,-11.0
289,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_initial_block8_input,5.0,12,True,False,12,0.0,0.026,SWAP3 POP POP POP SWAP1 ,5,5.0,0,0,5.0,"['SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",5,0.0
290,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block246_input,5.0,14,True,False,17,3.0,0.032,SWAP1 POP DUP1 MLOAD ISZERO ,6,5.0,2,0,5.0,"['DUP1', 'MLOAD', 'SWAP1', 'SWAP2', 'POP', 'ISZERO']",6,1.0
291,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block249_input,27.0,81,True,False,93,12.0,27.353,PUSH 40 MLOAD PUSH 2a DUP2 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 6f74207375636365656400000000000000000000000000000000000000000000 PUSH 64 PUSH 5361666545524332303a204552433230206f7065726174696f6e20646964206e DUP4 PUSH 44 ADD MSTORE DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH10', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",86,-45.0
292,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block239_input,22.0,66,True,False,72,6.0,2.13,PUSH 40 MLOAD PUSH 20 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP3 MSTORE DUP2 PUSH 4 ADD MSTORE PUSH 536166654d6174683a206164646974696f6e206f766572666c6f770000000000 PUSH 1b PUSH 24 DUP4 ADD MSTORE PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
293,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block113_input,,,False,True,146,,49.989,,31,,9,5,,"['CALLER', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP10', 'DUP6', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'SWAP1', 'SWAP2', 'KECCAK256', 'PUSHTAG', 'SWAP2', 'PUSH1', 'DUP5', 'AND', 'SWAP1', 'DUP2', 'LT']",40,
294,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block251_input,10.0,30,True,False,36,6.0,0.137,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 4 ADD SWAP1 PUSHTAG 121 SWAP2 ,10,10.0,4,3,48.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP2', 'SWAP1']",22,-26.0
295,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_SafeMath_initial_block0.0_input,6.0,18,True,False,18,0.0,0.044,PUSH#[$] 0 PUSH[$] 0 PUSH b PUSH#[$] 0 PUSH[$] 0 PUSH b ,6,6.0,2,1,24.0,"['PUSH#[$]', 'PUSH[$]', 'PUSH1', 'DUP3', 'DUP3', 'DUP3']",15,-9.0
296,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block261_input,27.0,81,True,False,93,12.0,40.94,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 DUP2 PUSH 4 ADD MSTORE PUSH 722063616c6c0000000000000000000000000000000000000000000000000000 PUSH 64 PUSH 26 PUSH 24 DUP5 ADD MSTORE PUSH 416464726573733a20696e73756666696369656e742062616c616e636520666f PUSH 44 DUP5 ADD MSTORE DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH6', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",82,-49.0
297,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block138_input,9.0,27,True,False,33,6.0,0.032,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 121 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
298,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block24_input,3.0,9,True,False,9,0.0,0.018,PUSH bcb39089 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
299,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block63_input,9.0,27,True,False,27,0.0,0.1,ISZERO ISZERO PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 20 ADD ,9,9.0,5,2,11.0,"['PUSH1', 'MLOAD', 'SWAP1', 'ISZERO', 'ISZERO', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",11,0.0
300,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_block20_input,3.0,9,True,False,21,12.0,0.023,DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND']",10,-13.0
301,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block133_input,6.0,714,True,False,714,0.0,0.037,TIMESTAMP PUSH 5 DUP3 ADD SLOAD LT ,6,6.0,4,1,7.0,"['TIMESTAMP', 'DUP2', 'PUSH1', 'ADD', 'SLOAD', 'LT']",7,0.0
302,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block183_input,10.0,22,True,False,22,0.0,0.133,SWAP8 POP POP POP POP POP POP POP POP SWAP1 ,10,10.0,0,0,10.0,"['SWAP9', 'SWAP8', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP']",10,0.0
303,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block13_input,3.0,9,True,False,9,0.0,0.021,PUSH cff3a675 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
304,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block14_input,3.0,9,True,False,9,0.0,0.018,PUSH d1dbe7d8 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
305,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block191_input,22.0,66,True,False,72,6.0,2.407,PUSH 40 MLOAD PUSH 20 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP3 MSTORE DUP2 PUSH 4 ADD MSTORE PUSH 4174206c65617374206f6e6520766f746520617420612074696d652100000000 PUSH 1c PUSH 24 DUP4 ADD MSTORE PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
306,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_block15.1_input,7.0,5715,True,False,5730,15.0,0.054,PUSH 0 PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 SWAP1 SLOAD AND PUSH 0 SSTORE ,8,7.0,3,2,41.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'SWAP1', 'SSTORE']",16,-25.0
307,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block84_input,7.0,718,True,False,718,0.0,0.061,PUSH 0 PUSH 8 DUP4 PUSH 8 SLOAD DUP6 LT ,7,7.0,2,2,10.0,"['PUSH1', 'PUSH1', 'DUP4', 'DUP2', 'SLOAD', 'DUP2', 'LT']",9,-1.0
