,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
478,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block30_input,7.0,21,True,False,33,12.0,0.04,DUP3 MLOAD PUSH ffffffffffffffff PUSH ffffffffffffffff DUP3 GT ISZERO ,7,7.0,3,1,23.0,"['DUP3', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP1', 'DUP3', 'GT', 'ISZERO']",14,-9.0
479,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block253_input,31.0,93,False,False,105,12.0,50.015,PUSH 0 DUP6 PUSH ffffffffffffffffffffffffffffffffffffffff AND DUP3 MSTORE DUP2 PUSH 80 ADD PUSH 40 PUSH 60 PUSH 20 DUP6 ADD SWAP5 PUSH ffffffffffffffffffffffffffffffffffffffff DUP10 AND DUP2 SWAP7 MSTORE ADD DUP7 DUP6 PUSH 80 SWAP4 ADD MSTORE MSTORE PUSHTAG 341 SWAP1 ,31,31.0,11,6,81.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP6', 'DUP2', 'AND', 'DUP3', 'MSTORE', 'DUP5', 'AND', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'DUP2', 'ADD', 'DUP4', 'SWAP1', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'DUP2', 'SWAP1', 'MSTORE', 'PUSH1', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP4', 'ADD']",47,-34.0
480,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block175_input,4.0,12,True,False,12,0.0,0.03,DUP4 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP4', 'DUP2', 'GT', 'ISZERO']",4,0.0
481,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block168_input,,,False,True,794,,30.001,,31,,11,3,,"['DUP1', 'PUSH1', 'ADD', 'PUSH1', 'DUP1', 'SWAP2', 'DIV', 'MUL', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'ADD', 'PUSH1', 'MSTORE', 'DUP1', 'SWAP3', 'SWAP2', 'SWAP1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'DUP3', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",41,
482,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block252_input,1.0,3,True,False,3,0.0,0.025,LT ,1,1.0,1,0,1.0,['LT'],1,0.0
483,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block40_input,3.0,9,True,False,9,0.0,0.024,PUSH 23b872dd DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
484,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block426_input,2.0,6,True,False,6,0.0,0.025,DUP2 CALLDATALOAD ,2,2.0,1,0,2.0,"['DUP2', 'CALLDATALOAD']",2,0.0
485,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block530_input,7.0,21,True,False,21,0.0,0.049,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
486,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block195_input,28.0,804,False,False,846,42.0,49.796,POP SWAP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 0 MSTORE PUSH 40 PUSH 20 SWAP2 PUSH 6 DUP2 PUSH 0 DUP1 SWAP4 POP POP SWAP4 MSTORE KECCAK256 DUP2 DUP2 PUSH 20 MSTORE POP SLOAD SWAP1 ,28,28.0,7,5,55.0,"['POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'SWAP1', 'SWAP2', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'DUP4', 'MSTORE', 'SWAP3', 'SWAP1', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",39,-16.0
487,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block261_input,5.0,711,True,False,714,3.0,0.04,PUSHTAG 337 CALLER PUSH 8 SLOAD PUSHTAG 338 ,6,5.0,4,1,14.0,"['PUSHTAG', 'CALLER', 'PUSHTAG', 'PUSH1', 'SLOAD', 'SWAP1']",15,1.0
