,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
173,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block3_input,7.0,21,True,False,21,0.0,0.032,PUSH 0 CALLDATALOAD PUSH e0 SHR DUP1 PUSH 70a08231 GT ,7,7.0,3,3,13.0,"['PUSH1', 'CALLDATALOAD', 'PUSH1', 'SHR', 'DUP1', 'PUSH4', 'GT']",13,0.0
174,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block27_input,6.0,18,True,False,18,0.0,0.034,PUSH 20 DUP3 LT DUP2 EQ ISZERO ,6,6.0,3,1,7.0,"['PUSH1', 'DUP3', 'LT', 'DUP2', 'EQ', 'ISZERO']",7,0.0
175,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block4_input,19.0,56,True,False,83,27.0,6.499,POP PUSHTAG 12 PUSH 8 PUSH 40 MLOAD PUSH 40 DUP2 ADD PUSH 40 MSTORE PUSH 6 DUP2 MSTORE PUSH 20 ADD PUSH 4d41545041440000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 6 ,26,19.0,7,5,62.0,"['POP', 'PUSH1', 'DUP1', 'MLOAD', 'DUP1', 'DUP3', 'ADD', 'SWAP1', 'SWAP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'MSTORE', 'PUSH6', 'PUSH1', 'SHL', 'PUSH1', 'SWAP1', 'SWAP3', 'ADD', 'SWAP2', 'DUP3', 'MSTORE', 'PUSHTAG', 'SWAP2', 'PUSH1', 'SWAP2']",43,-19.0
176,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block62_input,12.0,760,True,False,778,18.0,0.779,PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 40 PUSH 0 KECCAK256 PUSH 1 PUSH 20 MSTORE SLOAD SWAP1 ,14,12.0,5,5,37.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP1']",25,-12.0
177,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block104_input,35.0,826,False,False,867,41.0,50.01,PUSH 0 CALLER PUSH 40 SWAP2 MSTORE PUSH 0 KECCAK256 PUSH 20 SWAP1 DUP4 PUSH 0 DUP6 DUP7 PUSH ffffffffffffffffffffffffffffffffffffffff SWAP2 POP PUSH 5 CALLER SWAP5 SWAP4 SWAP7 MSTORE PUSH 20 DUP6 SWAP1 MSTORE SWAP1 AND PUSH 0 MSTORE PUSHTAG 162 DUP6 PUSHTAG 143 SWAP5 SLOAD ,35,35.0,10,5,71.0,"['CALLER', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP8', 'AND', 'DUP5', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'DUP2', 'KECCAK256', 'SLOAD', 'SWAP1', 'SWAP2', 'PUSHTAG', 'SWAP2', 'DUP6', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP7', 'SWAP1']",54,-17.0
178,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block2.0_input,9.0,25,True,False,25,0.0,0.135,POP PUSH 40 MLOAD PUSHSIZE CODESIZE SUB DUP1 PUSHSIZE DUP4 ,9,9.0,4,1,18.0,"['POP', 'PUSH1', 'MLOAD', 'PUSHSIZE', 'CODESIZE', 'SUB', 'DUP1', 'PUSHSIZE', 'DUP4']",18,0.0
179,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block161_input,13.0,38,True,False,38,0.0,4.749,DUP3 CALLDATALOAD SWAP2 POP DUP3 PUSH 20 ADD CALLDATALOAD PUSH ffffffffffffffff PUSH ffffffffffffffff DUP3 GT ISZERO ,13,13.0,5,2,30.0,"['DUP3', 'CALLDATALOAD', 'SWAP2', 'POP', 'PUSH1', 'DUP4', 'ADD', 'CALLDATALOAD', 'PUSH8', 'DUP1', 'DUP3', 'GT', 'ISZERO']",22,-8.0
180,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block95_input,6.0,714,True,False,744,30.0,0.04,CALLER PUSH 3 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND EQ ,7,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'EQ']",23,-4.0
181,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block72_input,30.0,813,False,False,853,40.0,49.996,SWAP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 40 PUSH 0 KECCAK256 PUSH 20 SWAP3 DUP2 PUSH 0 PUSH 20 SWAP3 SWAP5 SWAP2 POP SWAP3 SWAP3 DUP4 SLOAD SWAP6 SWAP3 PUSH 5 SWAP1 MSTORE MSTORE MSTORE ,30,30.0,8,5,77.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'SWAP1', 'SWAP5', 'AND', 'DUP3', 'MSTORE', 'SWAP2', 'SWAP1', 'SWAP2', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",41,-36.0
182,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_ECDSA_initial_block0.0_input,6.0,18,True,False,18,0.0,0.042,PUSH#[$] 0 PUSH[$] 0 PUSH b PUSH#[$] 0 PUSH[$] 0 PUSH b ,6,6.0,2,1,24.0,"['PUSH#[$]', 'PUSH[$]', 'PUSH1', 'DUP3', 'DUP3', 'DUP3']",15,-9.0
183,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block77_input,3.0,9,True,False,21,12.0,0.021,PUSH ffffffffffffffffffffffffffffffffffffffff AND EQ ,3,3.0,2,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'EQ']",10,-13.0
184,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block45_input,7.0,21,True,False,21,0.0,0.036,PUSH 40 MLOAD SWAP1 DUP2 MSTORE PUSH 20 ADD ,7,7.0,3,2,9.0,"['PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",9,0.0
185,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block189_input,9.0,27,True,False,27,0.0,0.134,PUSH 0 DUP1 PUSH 0 PUSH 60 DUP5 DUP7 SUB SLT ISZERO ,9,9.0,3,2,12.0,"['PUSH1', 'DUP1', 'PUSH1', 'PUSH1', 'DUP5', 'DUP7', 'SUB', 'SLT', 'ISZERO']",12,0.0
186,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block207_input,5.0,15,True,False,18,3.0,0.034,PUSH 0 PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff DUP3 EQ ISZERO ,6,5.0,2,2,38.0,"['PUSH1', 'PUSH1', 'NOT', 'DUP3', 'EQ', 'ISZERO']",8,-30.0
187,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block138_input,,,False,True,5090,,30.013,,24,,7,4,,"['SWAP3', 'POP', 'POP', 'DUP2', 'SWAP1', 'SSTORE', 'POP', 'DUP3', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'DUP5', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH32', 'DUP5', 'PUSH1', 'MLOAD', 'PUSHTAG', 'SWAP2', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'SWAP1']",76,
188,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block135_input,27.0,81,True,False,93,12.0,43.908,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 DUP2 PUSH 4 ADD MSTORE PUSH 616c616e63650000000000000000000000000000000000000000000000000000 PUSH 64 PUSH 26 PUSH 24 DUP5 ADD MSTORE PUSH 45524332303a207472616e7366657220616d6f756e7420657863656564732062 PUSH 44 DUP5 ADD MSTORE DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH6', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",82,-49.0
189,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block184_input,9.0,24,True,False,30,6.0,0.871,SWAP5 SWAP3 PUSH 20 ADD CALLDATALOAD SWAP4 POP POP POP ,11,9.0,2,1,10.0,"['SWAP5', 'PUSH1', 'SWAP4', 'SWAP1', 'SWAP4', 'ADD', 'CALLDATALOAD', 'SWAP4', 'POP', 'POP', 'POP']",12,2.0
190,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block12_input,3.0,9,True,False,9,0.0,0.018,PUSH 70a08231 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
191,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block116_input,22.0,66,True,False,72,6.0,3.619,PUSH 40 MLOAD PUSH 20 DUP2 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 4 ADD MSTORE PUSH 1f PUSH 24 DUP3 ADD MSTORE PUSH 45434453413a20696e76616c6964207369676e6174757265206c656e67746800 PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
192,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block37_input,6.0,18,True,False,18,0.0,0.027,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
193,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block220_input,3.0,8,True,False,8,0.0,0.019,POP ADD SWAP1 ,3,3.0,1,0,3.0,"['POP', 'ADD', 'SWAP1']",3,0.0
194,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block0_input,23.0,5090,True,False,5099,9.0,43.396,PUSH 100 PUSH 47e79534a245952e8b16893a336b85a3d9ea9fa8c573f3d803afb92a79469218 PUSH a0 MSTORE CHAINID PUSH c0 MSTORE PUSH 60 PUSH 80 MSTORE PUSH 40 MSTORE ADDRESS PUSH e0 MSTORE CALLVALUE DUP1 PUSH 60 PUSH a0 KECCAK256 PUSH 0 SSTORE ISZERO ,26,23.0,11,9,66.0,"['PUSH32', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'CHAINID', 'PUSH1', 'MSTORE', 'ADDRESS', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'SWAP1', 'MSTORE', 'PUSH2', 'PUSH1', 'MSTORE', 'SWAP1', 'KECCAK256', 'PUSH1', 'SSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",67,1.0
