,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
48,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block2_input,4.0,10,True,False,10,0.0,0.031,POP PUSH 4 CALLDATASIZE LT ,4,4.0,2,1,5.0,"['POP', 'PUSH1', 'CALLDATASIZE', 'LT']",5,0.0
49,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block100_input,22.0,66,True,False,72,6.0,5.149,PUSH 40 MLOAD PUSH 20 PUSH 4 DUP3 ADD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP4 MSTORE MSTORE PUSH 1d DUP2 PUSH 24 ADD MSTORE PUSH 416464726573733a2063616c6c20746f206e6f6e2d636f6e7472616374000000 DUP2 PUSH 44 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
50,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_initial_block2.0_input,9.0,25,True,False,25,0.0,0.179,POP PUSH 40 MLOAD PUSHSIZE CODESIZE SUB DUP1 PUSHSIZE DUP4 ,9,9.0,4,1,18.0,"['POP', 'PUSH1', 'MLOAD', 'PUSHSIZE', 'CODESIZE', 'SUB', 'DUP1', 'PUSHSIZE', 'DUP4']",18,0.0
51,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block143_input,11.0,31,True,False,43,12.0,5.002,PUSH 1f ADD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 AND SWAP3 POP POP ADD PUSH 40 ADD SWAP1 ,15,11.0,4,3,45.0,"['PUSH1', 'ADD', 'PUSH1', 'NOT', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'ADD', 'PUSH1', 'ADD', 'SWAP3', 'SWAP2', 'POP', 'POP']",18,-27.0
52,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Address_initial_block0.1_input,6.0,18,True,False,18,0.0,0.031,DUP1 MLOAD PUSH 0 BYTE PUSH 73 EQ ,6,6.0,3,2,8.0,"['DUP1', 'MLOAD', 'PUSH1', 'BYTE', 'PUSH1', 'EQ']",8,0.0
53,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block144_input,7.0,21,True,False,21,0.0,0.051,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
54,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block9_input,16.0,745,True,False,766,21.0,1.988,PUSH 40 MLOAD PUSH ffffffffffffffffffffffffffffffffffffffff PUSH 0 SLOAD AND DUP2 MSTORE PUSH 20 PUSH 40 MLOAD DUP1 SWAP3 SUB ADD SWAP1 ,19,16.0,7,4,40.0,"['PUSH1', 'SLOAD', 'PUSH1', 'DUP1', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP1', 'SWAP3', 'AND', 'DUP3', 'MSTORE', 'MLOAD', 'SWAP1', 'DUP2', 'SWAP1', 'SUB', 'PUSH1', 'ADD', 'SWAP1']",29,-11.0
55,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block52_input,9.0,27,True,False,33,6.0,0.038,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSHTAG 49 SWAP1 PUSH 4 ADD ,9,9.0,4,3,47.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'PUSHTAG', 'SWAP1']",21,-26.0
56,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block12_input,6.0,714,True,False,726,12.0,0.026,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND CALLER EQ ,6,6.0,4,2,27.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'CALLER', 'EQ']",14,-13.0
57,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block56.1_input,2.0,4,True,False,4,0.0,0.017,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
