,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
110,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block92_input,8.0,18,True,False,18,0.0,0.069,POP POP POP POP POP SWAP2 SWAP1 POP ,8,8.0,0,0,8.0,"['POP', 'POP', 'POP', 'POP', 'POP', 'SWAP1', 'POP', 'SWAP1']",8,0.0
111,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block73_input,3.0,706,True,False,706,0.0,0.013,PUSHTAG 50 PUSH 0 SLOAD ,3,3.0,2,1,8.0,"['PUSHTAG', 'PUSH1', 'SLOAD']",8,0.0
112,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block3_input,18.0,54,True,False,81,27.0,4.941,PUSHTAG 10 PUSH 7 PUSH 40 MLOAD PUSH 40 DUP2 ADD PUSH 40 MSTORE PUSH 8 DUP2 MSTORE PUSH 20 ADD PUSH 4d41544943504144000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 8 ,25,18.0,7,5,61.0,"['PUSH1', 'DUP1', 'MLOAD', 'DUP1', 'DUP3', 'ADD', 'SWAP1', 'SWAP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'MSTORE', 'PUSH8', 'PUSH1', 'SHL', 'PUSH1', 'SWAP1', 'SWAP3', 'ADD', 'SWAP2', 'DUP3', 'MSTORE', 'PUSHTAG', 'SWAP2', 'PUSH1', 'SWAP2']",44,-17.0
113,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block44_input,2.0,703,True,False,703,0.0,0.015,PUSH 6 SLOAD ,2,2.0,1,1,3.0,"['PUSH1', 'SLOAD']",3,0.0
114,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block113_input,,,False,True,6589,,80.0,,43,,11,6,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP1', 'SLOAD', 'DUP1', 'DUP7', 'MSTORE', 'PUSH1', 'DUP3', 'ADD', 'DUP5', 'MSTORE', 'SWAP2', 'DUP6', 'KECCAK256', 'DUP9', 'SWAP1', 'SSTORE', 'SWAP5', 'DUP5', 'MSTORE', 'SWAP2', 'SWAP1', 'MSTORE', 'DUP3', 'SLOAD', 'SWAP1', 'SWAP3', 'SWAP1', 'SWAP2']",56,
115,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block76_input,2.0,6,True,False,18,12.0,0.015,PUSH ffffffffffffffffffffffffffffffffffffffff AND ,2,2.0,1,1,22.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND']",9,-13.0
116,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block139.0_input,6.0,18,True,False,18,0.0,0.028,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
117,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block119_input,3.0,9,True,False,21,12.0,0.016,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
118,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block12_input,3.0,9,True,False,9,0.0,0.022,DUP1 SWAP3 ADD ,3,3.0,1,0,3.0,"['SWAP2', 'DUP3', 'ADD']",3,0.0
119,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block154.1_input,1.0,2,True,False,2,0.0,0.01,RETURNDATASIZE ,1,1.0,1,0,1.0,['RETURNDATASIZE'],1,0.0
120,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block91_input,8.0,24,True,False,24,0.0,0.077,DUP3 SWAP1 SUB PUSH 1f AND DUP3 ADD SWAP2 ,8,8.0,3,1,9.0,"['DUP3', 'SWAP1', 'SUB', 'PUSH1', 'AND', 'DUP3', 'ADD', 'SWAP2']",9,0.0
121,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block85_input,,,False,True,794,,30.103,,31,,11,3,,"['DUP1', 'PUSH1', 'ADD', 'PUSH1', 'DUP1', 'SWAP2', 'DIV', 'MUL', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'SWAP1', 'DUP2', 'ADD', 'PUSH1', 'MSTORE', 'DUP1', 'SWAP3', 'SWAP2', 'SWAP1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'DUP3', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",41,
122,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block152_input,27.0,81,True,False,93,12.0,23.603,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 7565000000000000000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD PUSH 20 DUP4 PUSH 4 ADD MSTORE PUSH 22 DUP4 PUSH 24 ADD MSTORE PUSH 45434453413a20696e76616c6964207369676e6174757265202776272076616c PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH2', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",78,-53.0
123,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block198_input,7.0,21,True,False,21,0.0,0.041,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
124,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block178_input,7.0,21,True,False,33,12.0,0.041,DUP1 CALLDATALOAD PUSH ffffffffffffffffffffffffffffffffffffffff DUP2 AND DUP2 EQ ,7,7.0,3,1,27.0,"['DUP1', 'CALLDATALOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'DUP2', 'EQ']",14,-13.0
125,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block167_input,,,False,True,72,,10.078,,24,,10,4,,"['PUSH1', 'MLOAD', 'PUSH1', 'DUP3', 'ADD', 'PUSH1', 'NOT', 'SWAP1', 'DUP2', 'AND', 'PUSH1', 'ADD', 'AND', 'DUP2', 'ADD', 'SWAP1', 'DUP4', 'DUP3', 'GT', 'DUP2', 'DUP4', 'LT', 'OR', 'ISZERO']",28,
126,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block30_input,3.0,9,True,False,9,0.0,0.012,DUP1 PUSH 1327d3d8 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
127,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block118_input,8.0,18,True,False,18,0.0,0.088,SWAP6 POP POP POP POP POP POP SWAP1 ,8,8.0,0,0,8.0,"['SWAP7', 'SWAP6', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP']",8,0.0
128,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block28_input,6.0,18,True,False,24,6.0,0.018,PUSH 22 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
129,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block29_input,4.0,10,True,False,10,0.0,0.017,POP SWAP2 SWAP1 POP ,4,4.0,0,0,4.0,"['POP', 'SWAP2', 'SWAP1', 'POP']",4,0.0
130,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block23_input,3.0,9,True,False,9,0.0,0.014,DUP1 PUSH 39509351 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
131,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block197_input,,,False,True,47,,10.088,,17,,4,2,,"['SWAP6', 'PUSH1', 'DUP6', 'ADD', 'CALLDATALOAD', 'SWAP6', 'POP', 'PUSH1', 'SWAP1', 'SWAP5', 'ADD', 'CALLDATALOAD', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",19,
132,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block158_input,6.0,18,True,False,24,6.0,0.027,PUSH 41 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
133,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block53_input,,,False,True,853,,50.074,,30,,8,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'SWAP1', 'SWAP2', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'SWAP5', 'DUP5', 'MSTORE', 'SWAP4', 'SWAP1', 'SWAP2', 'ADD', 'SWAP1', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",41,
134,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block20_input,3.0,9,True,False,9,0.0,0.009,DUP1 PUSH 20606b70 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
135,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block140_input,3.0,9,True,False,21,12.0,0.014,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
136,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block86_input,2.0,6,True,False,6,0.0,0.011,DUP1 ISZERO ,2,2.0,1,0,2.0,"['DUP1', 'ISZERO']",2,0.0
137,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block10_input,3.0,9,True,False,9,0.0,0.011,DUP1 PUSH f698da25 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
138,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block7_input,14.0,71,True,False,74,3.0,8.102,PUSH 20 PUSH 0 KECCAK256 SWAP2 PUSH 0 MSTORE PUSH 20 PUSH 1f DUP4 SWAP3 ADD DIV ADD SWAP3 ,15,14.0,5,3,19.0,"['SWAP1', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'KECCAK256', 'SWAP1', 'PUSH1', 'ADD', 'PUSH1', 'SWAP1', 'DIV', 'DUP2', 'ADD', 'SWAP3']",20,1.0
139,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block165_input,6.0,18,True,False,18,0.0,0.03,DUP2 CALLDATALOAD DUP2 DUP2 GT ISZERO ,6,6.0,3,0,6.0,"['DUP2', 'CALLDATALOAD', 'DUP2', 'DUP2', 'GT', 'ISZERO']",6,0.0
140,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block169_input,14.0,42,True,False,42,0.0,1.115,DUP9 DUP3 PUSH 40 MSTORE DUP4 DUP5 DUP4 MSTORE DUP7 ADD PUSH 20 ADD GT ISZERO ,14,14.0,6,2,16.0,"['DUP2', 'PUSH1', 'MSTORE', 'DUP3', 'DUP2', 'MSTORE', 'DUP9', 'PUSH1', 'DUP5', 'DUP8', 'ADD', 'ADD', 'GT', 'ISZERO']",16,0.0
141,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block21_input,3.0,9,True,False,9,0.0,0.012,DUP1 PUSH 23b872dd EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
142,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block81_input,7.0,5015,True,False,5021,6.0,0.111,SWAP3 POP POP SSTORE PUSHTAG 132 CALLER PUSHTAG 133 ,9,7.0,4,0,15.0,"['SWAP2', 'SWAP1', 'POP', 'SSTORE', 'POP', 'PUSHTAG', 'PUSHTAG', 'CALLER', 'SWAP1']",17,2.0
143,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block18_input,4.0,12,True,False,12,0.0,0.012,DUP1 DUP3 GT ISZERO ,4,4.0,2,0,4.0,"['DUP1', 'DUP3', 'GT', 'ISZERO']",4,0.0
144,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block176_input,7.0,21,True,False,21,0.0,0.063,PUSH 0 PUSH 40 DUP7 DUP5 ADD ADD MSTORE ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP4', 'DUP8', 'ADD', 'ADD', 'MSTORE']",9,0.0
145,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block133_input,27.0,81,True,False,93,12.0,18.602,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 6573730000000000000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD PUSH 20 DUP4 PUSH 4 ADD MSTORE PUSH 23 DUP4 PUSH 24 ADD MSTORE PUSH 45524332303a207472616e7366657220746f20746865207a65726f2061646472 PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH3', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",79,-52.0
146,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block75_input,7.0,717,True,False,732,15.0,0.078,SWAP1 POP PUSH ffffffffffffffffffffffffffffffffffffffff PUSH 3 SLOAD AND PUSHTAG 124 ,8,7.0,3,2,32.0,"['SWAP1', 'POP', 'PUSHTAG', 'PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'SWAP1']",20,-12.0
147,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block5_input,10.0,5723,True,False,5771,48.0,0.466,POP PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 3 SLOAD PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 AND OR PUSH 3 SSTORE ,18,10.0,5,3,64.0,"['POP', 'PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP3', 'SWAP1', 'SWAP3', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'OR', 'SWAP1', 'SSTORE']",33,-31.0
148,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block171.0_input,7.0,21,True,False,21,0.0,0.055,DUP3 DUP6 PUSH 20 ADD PUSH 20 DUP4 ADD ,7,7.0,2,1,9.0,"['DUP3', 'PUSH1', 'DUP7', 'ADD', 'PUSH1', 'DUP4', 'ADD']",9,0.0
149,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block10_input,10.0,5027,True,False,5030,3.0,0.385,DUP3 DUP1 ADD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00 DUP3 MLOAD AND OR DUP6 SSTORE ,11,10.0,5,1,42.0,"['DUP1', 'MLOAD', 'PUSH1', 'NOT', 'AND', 'DUP4', 'DUP1', 'ADD', 'OR', 'DUP6', 'SSTORE']",12,-30.0
150,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block210_input,6.0,18,True,False,21,3.0,0.029,DUP1 PUSH 1 SHR DUP2 PUSH 1 AND ,7,6.0,2,1,8.0,"['PUSH1', 'DUP2', 'DUP2', 'SHR', 'SWAP1', 'DUP3', 'AND']",8,0.0
151,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block20_input,7.0,21,True,False,21,0.0,0.041,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
152,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block90_input,12.0,733,True,False,736,3.0,0.699,PUSH 1 DUP3 ADD SWAP2 SLOAD DUP2 MSTORE PUSH 20 ADD DUP1 DUP4 GT ,13,12.0,5,2,14.0,"['DUP2', 'SLOAD', 'DUP2', 'MSTORE', 'SWAP1', 'PUSH1', 'ADD', 'SWAP1', 'PUSH1', 'ADD', 'DUP1', 'DUP4', 'GT']",15,1.0
153,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block80_input,,,False,True,5874,,80.119,,37,,10,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP5', 'KECCAK256', 'DUP8', 'DUP6', 'MSTORE', 'DUP1', 'DUP5', 'ADD', 'DUP4', 'MSTORE', 'SWAP1', 'DUP5', 'KECCAK256', 'DUP11', 'SWAP1', 'SSTORE', 'SWAP4', 'DUP4', 'MSTORE', 'MSTORE', 'DUP2', 'SLOAD', 'SWAP2', 'SWAP1']",49,
154,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block156_input,22.0,66,True,False,72,6.0,9.581,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 18 PUSH 20 PUSH 4 DUP4 ADD MSTORE DUP2 PUSH 24 ADD MSTORE PUSH 45434453413a20696e76616c6964207369676e61747572650000000000000000 PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
155,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block6_input,3.0,9,True,False,9,0.0,0.008,DUP1 PUSH b02004b2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
156,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block213_input,6.0,18,True,False,24,6.0,0.015,PUSH 22 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
157,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block100_input,27.0,81,True,False,93,12.0,19.569,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 6c6c6f77616e6365000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD PUSH 20 DUP4 PUSH 4 ADD MSTORE PUSH 28 DUP4 PUSH 24 ADD MSTORE PUSH 45524332303a207472616e7366657220616d6f756e7420657863656564732061 PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH8', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",84,-47.0
158,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block106_input,,,False,True,909,,70.0,,63,,21,8,,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'DUP1', 'MLOAD', 'PUSH1', 'DUP2', 'ADD', 'SWAP3', 'SWAP1', 'SWAP3', 'MSTORE', 'PUSH12', 'NOT', 'PUSH1', 'DUP8', 'SWAP1', 'SHL', 'AND', 'SWAP1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'DUP2', 'ADD', 'DUP5', 'SWAP1', 'MSTORE', 'PUSH1', 'DUP2', 'ADD', 'DUP4', 'SWAP1', 'MSTORE', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'PUSH1', 'DUP2', 'DUP4', 'SUB', 'SUB', 'DUP2', 'MSTORE', 'SWAP1', 'PUSH1', 'MSTORE', 'DUP1', 'MLOAD', 'SWAP1', 'PUSH1', 'ADD', 'KECCAK256', 'SWAP1', 'POP', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",86,
159,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block154.0_input,3.0,8,True,False,8,0.0,0.011,RETURNDATASIZE PUSH 0 PUSH 0 ,3,3.0,1,1,5.0,"['RETURNDATASIZE', 'PUSH1', 'DUP1']",4,-1.0
160,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block218_input,6.0,18,True,False,18,0.0,0.026,PUSH 0 DUP3 NOT DUP3 GT ISZERO ,6,6.0,3,1,7.0,"['PUSH1', 'DUP3', 'NOT', 'DUP3', 'GT', 'ISZERO']",7,0.0
161,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block19_input,3.0,9,True,False,9,0.0,0.015,DUP1 PUSH 18160ddd EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
162,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block78_input,22.0,66,True,False,72,6.0,13.412,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 1c PUSH 20 PUSH 4 DUP4 ADD MSTORE DUP2 PUSH 24 ADD MSTORE PUSH 4272696467653a20496e76616c6964207472616e73616374696f6e2e00000000 PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",67,-26.0
163,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block132_input,3.0,9,True,False,21,12.0,0.01,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
164,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block157_input,7.0,16,True,False,16,0.0,0.061,SWAP6 SWAP5 POP POP POP POP POP ,7,7.0,0,0,7.0,"['SWAP6', 'SWAP5', 'POP', 'POP', 'POP', 'POP', 'POP']",7,0.0
165,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block96_input,22.0,66,True,False,78,12.0,9.425,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH e PUSH 20 PUSH 4 DUP4 ADD MSTORE DUP2 PUSH 24 ADD MSTORE PUSH 64 PUSH 56616c696461746f72207775743f000000000000000000000000000000000000 DUP3 PUSH 44 ADD MSTORE ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH14', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",52,-41.0
166,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block8_input,3.0,5006,True,False,5006,0.0,0.018,PUSH 0 DUP6 SSTORE ,3,3.0,1,1,4.0,"['PUSH1', 'DUP6', 'SSTORE']",4,0.0
167,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block193_input,10.0,27,True,False,35,8.0,4.904,SWAP5 POP POP POP SWAP3 SWAP1 PUSH 40 ADD CALLDATALOAD SWAP1 ,13,10.0,2,1,11.0,"['SWAP2', 'POP', 'PUSH1', 'DUP5', 'ADD', 'CALLDATALOAD', 'SWAP1', 'POP', 'SWAP3', 'POP', 'SWAP3', 'POP', 'SWAP3']",14,3.0
