,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
64,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block78_input,12.0,36,True,False,36,0.0,0.36,PUSH 20 DUP2 MSTORE PUSH 0 PUSH 20 DUP4 MLOAD DUP1 DUP5 DUP4 ADD MSTORE ,12,12.0,4,2,15.0,"['PUSH1', 'PUSH1', 'DUP1', 'DUP4', 'MSTORE', 'DUP4', 'MLOAD', 'DUP1', 'DUP3', 'DUP6', 'ADD', 'MSTORE']",14,-1.0
65,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block12_input,4.0,709,True,False,712,3.0,0.032,DUP3 PUSHTAG 24 DUP2 SLOAD ,5,4.0,2,0,8.0,"['DUP3', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",9,1.0
66,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block100_input,8.0,24,True,False,24,0.0,0.07,PUSH 0 PUSH 0 PUSH 40 DUP4 DUP6 SUB SLT ISZERO ,8,8.0,3,2,11.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP4', 'DUP6', 'SUB', 'SLT', 'ISZERO']",10,-1.0
67,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block54_input,4.0,12,True,False,14,2.0,0.023,SWAP1 PUSH 7f AND SWAP1 ,5,4.0,1,1,5.0,"['PUSH1', 'DUP3', 'AND', 'SWAP2', 'POP']",6,1.0
68,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block5_input,1.0,2,True,False,2,0.0,0.01,POP ,1,1.0,0,0,1.0,['POP'],1,0.0
69,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block106_input,4.0,12,True,False,14,2.0,0.025,SWAP1 PUSH 7f AND SWAP1 ,5,4.0,1,1,5.0,"['PUSH1', 'DUP3', 'AND', 'SWAP2', 'POP']",6,1.0
70,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block69_input,3.0,9,True,False,21,12.0,0.019,PUSH ffffffffffffffffffffffffffffffffffffffff DUP4 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND']",10,-13.0
71,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block0_input,6.0,16,True,False,17,1.0,0.014,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO ,6,6.0,3,2,8.0,"['PUSH1', 'PUSH1', 'MSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",8,0.0
72,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block14_input,3.0,9,True,False,9,0.0,0.012,DUP1 PUSH 23b872dd EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
73,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block45_input,5.0,15,True,False,15,0.0,0.049,PUSHTAG 53 DUP7 DUP7 DUP5 ADD ,5,5.0,2,0,9.0,"['PUSHTAG', 'DUP7', 'DUP4', 'DUP8', 'ADD']",9,0.0
74,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block39_input,5.0,712,True,False,715,3.0,0.026,PUSH 60 PUSH 3 PUSHTAG 64 DUP2 SLOAD ,6,5.0,2,2,11.0,"['PUSH1', 'PUSH1', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",12,1.0
75,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block77.1_input,4.0,8,True,False,8,0.0,0.018,POP POP POP POP ,4,4.0,0,0,4.0,"['POP', 'POP', 'POP', 'POP']",4,0.0
76,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block2.0_input,9.0,25,True,False,25,0.0,0.184,POP PUSH 40 MLOAD PUSHSIZE CODESIZE SUB DUP1 PUSHSIZE DUP4 ,9,9.0,4,1,18.0,"['POP', 'PUSH1', 'MLOAD', 'PUSHSIZE', 'CODESIZE', 'SUB', 'DUP1', 'PUSHSIZE', 'DUP4']",18,0.0
77,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block105_input,6.0,18,True,False,21,3.0,0.032,DUP1 PUSH 1 SHR DUP2 PUSH 1 AND ,7,6.0,2,1,8.0,"['PUSH1', 'DUP2', 'DUP2', 'SHR', 'SWAP1', 'DUP3', 'AND']",8,0.0
78,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block11.1_input,2.0,4,True,False,4,0.0,0.011,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
79,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block71_input,3.0,9,True,False,21,12.0,0.019,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
80,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block31_input,12.0,760,True,False,781,21.0,0.745,PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 40 PUSH 0 KECCAK256 PUSH 0 PUSH 20 MSTORE SLOAD SWAP1 ,15,12.0,5,4,37.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP2', 'SWAP1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP1']",25,-12.0
81,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block108_input,6.0,18,True,False,24,6.0,0.015,PUSH 22 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
82,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block10_input,,,False,True,5815,,40.07,,28,,7,4,,"['SWAP1', 'SWAP2', 'SSTORE', 'POP', 'POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP2', 'SWAP1', 'MSTORE', 'PUSH1', 'DUP2', 'KECCAK256', 'DUP1', 'SLOAD', 'DUP4', 'SWAP3', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP5', 'SWAP1']",42,
83,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block62_input,6.0,14,True,False,17,3.0,0.03,POP POP POP POP PUSH 1 SWAP1 ,7,6.0,0,1,7.0,"['POP', 'PUSH1', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",8,1.0
84,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block38_input,,,False,True,853,,50.089,,30,,8,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'SWAP1', 'SWAP5', 'AND', 'DUP3', 'MSTORE', 'SWAP2', 'SWAP1', 'SWAP2', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",41,
85,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block8_input,3.0,9,True,False,9,0.0,0.013,DUP1 PUSH a9059cbb EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
86,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block16_input,10.0,5027,True,False,5030,3.0,0.488,DUP3 DUP1 ADD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00 DUP3 MLOAD AND OR DUP6 SSTORE ,11,10.0,5,1,42.0,"['DUP1', 'MLOAD', 'PUSH1', 'NOT', 'AND', 'DUP4', 'DUP1', 'ADD', 'OR', 'DUP6', 'SSTORE']",12,-30.0
87,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block25_input,5.0,5012,True,False,5012,0.0,0.021,PUSH 0 DUP2 SSTORE PUSH 1 ADD ,5,5.0,2,2,7.0,"['PUSH1', 'DUP2', 'SSTORE', 'PUSH1', 'ADD']",7,0.0
88,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block3_input,7.0,21,True,False,21,0.0,0.026,PUSH 0 CALLDATALOAD PUSH e0 SHR DUP1 PUSH 39509351 GT ,7,7.0,3,3,13.0,"['PUSH1', 'CALLDATALOAD', 'PUSH1', 'SHR', 'DUP1', 'PUSH4', 'GT']",13,0.0
89,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block41_input,8.0,24,True,False,24,0.0,0.078,PUSH 0 PUSH 0 PUSH 40 DUP4 DUP6 SUB SLT ISZERO ,8,8.0,3,2,11.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP4', 'DUP6', 'SUB', 'SLT', 'ISZERO']",10,-1.0
90,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block68.0_input,,,False,True,5204,,70.0,,47,,13,6,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'DUP2', 'AND', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP5', 'DUP8', 'AND', 'DUP1', 'DUP5', 'MSTORE', 'SWAP5', 'DUP3', 'MSTORE', 'SWAP2', 'DUP3', 'SWAP1', 'KECCAK256', 'DUP6', 'SWAP1', 'SSTORE', 'SWAP1', 'MLOAD', 'DUP5', 'DUP2', 'MSTORE', 'PUSH32', 'SWAP2', 'ADD', 'PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",91,
91,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block48_input,6.0,17,True,False,17,0.0,0.097,POP PUSHTAG 55 DUP6 DUP6 DUP4 ADD ,6,6.0,2,0,10.0,"['POP', 'PUSHTAG', 'DUP6', 'DUP3', 'DUP7', 'ADD']",10,0.0
92,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block81_input,4.0,12,True,False,12,0.0,0.023,DUP2 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP2', 'DUP2', 'GT', 'ISZERO']",4,0.0
93,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block13_input,14.0,71,True,False,74,3.0,10.922,PUSH 20 PUSH 0 KECCAK256 SWAP2 PUSH 0 MSTORE PUSH 20 PUSH 1f DUP4 SWAP3 ADD DIV ADD SWAP3 ,15,14.0,5,3,19.0,"['SWAP1', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'KECCAK256', 'SWAP1', 'PUSH1', 'ADD', 'PUSH1', 'SWAP1', 'DIV', 'DUP2', 'ADD', 'SWAP3']",20,1.0
94,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block58.0_input,4.0,12,True,False,12,0.0,0.018,PUSH#[$] 0 DUP1 PUSH[$] 0 PUSH 0 ,4,4.0,2,1,13.0,"['PUSH#[$]', 'DUP1', 'PUSH[$]', 'PUSH1']",13,0.0
95,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block17_input,9.0,5024,True,False,5024,0.0,0.094,DUP3 DUP4 ADD PUSH 1 ADD DUP6 SSTORE DUP3 ISZERO ,9,9.0,4,1,10.0,"['DUP3', 'DUP1', 'ADD', 'PUSH1', 'ADD', 'DUP6', 'SSTORE', 'DUP3', 'ISZERO']",10,0.0
96,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block61_input,6.0,17,True,False,17,0.0,0.053,PUSHTAG 104 CALLER DUP6 DUP6 DUP5 SUB ,6,6.0,3,0,10.0,"['PUSHTAG', 'CALLER', 'DUP6', 'DUP6', 'DUP5', 'SUB']",10,0.0
97,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block83_input,,,False,True,47,,10.051,,17,,4,3,,"['POP', 'PUSH1', 'ADD', 'PUSH1', 'NOT', 'AND', 'SWAP3', 'SWAP1', 'SWAP3', 'ADD', 'PUSH1', 'ADD', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",20,
98,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block40_input,8.0,18,True,False,18,0.0,0.084,SWAP6 POP POP POP POP POP POP SWAP1 ,8,8.0,0,0,8.0,"['SWAP7', 'SWAP6', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP']",8,0.0
99,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block82_input,7.0,21,True,False,21,0.0,0.078,PUSH 0 PUSH 40 DUP7 DUP5 ADD ADD MSTORE ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP4', 'DUP8', 'ADD', 'ADD', 'MSTORE']",9,0.0
100,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block14_input,3.0,5006,True,False,5006,0.0,0.023,PUSH 0 DUP6 SSTORE ,3,3.0,1,1,4.0,"['PUSH1', 'DUP6', 'SSTORE']",4,0.0
101,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block52_input,27.0,81,True,False,93,12.0,22.394,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 6c6c6f77616e6365000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD PUSH 20 DUP4 PUSH 4 ADD MSTORE PUSH 28 DUP4 PUSH 24 ADD MSTORE PUSH 45524332303a207472616e7366657220616d6f756e7420657863656564732061 PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH8', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",84,-47.0
102,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block37_input,15.0,45,True,False,48,3.0,3.314,DUP6 DUP3 ADD DUP4 ADD MLOAD DUP4 DUP4 ADD SWAP3 DUP3 ADD DUP5 ADD MSTORE ,16,15.0,7,0,15.0,"['DUP6', 'DUP3', 'ADD', 'DUP4', 'ADD', 'MLOAD', 'DUP2', 'DUP4', 'ADD', 'DUP5', 'ADD', 'MSTORE', 'SWAP1', 'DUP3', 'ADD', 'SWAP1']",16,1.0
103,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block70_input,27.0,81,True,False,93,12.0,21.42,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 6472657373000000000000000000000000000000000000000000000000000000 PUSH 64 DUP3 ADD PUSH 20 DUP4 PUSH 4 ADD MSTORE PUSH 25 DUP4 PUSH 24 ADD MSTORE PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH5', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",81,-50.0
104,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block57_input,4.0,10,True,False,10,0.0,0.012,POP SWAP2 SWAP1 POP ,4,4.0,0,0,4.0,"['POP', 'SWAP2', 'SWAP1', 'POP']",4,0.0
105,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block80_input,14.0,42,True,False,42,0.0,2.71,DUP3 DUP2 DUP8 ADD DUP5 ADD MLOAD DUP3 DUP8 ADD PUSH 40 ADD MSTORE ADD ,14,14.0,7,1,15.0,"['DUP6', 'DUP2', 'ADD', 'DUP4', 'ADD', 'MLOAD', 'DUP6', 'DUP3', 'ADD', 'PUSH1', 'ADD', 'MSTORE', 'DUP3', 'ADD']",15,0.0
106,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block46_input,8.0,24,True,False,24,0.0,0.045,DUP3 SWAP1 SUB PUSH 1f AND DUP3 ADD SWAP2 ,8,8.0,3,1,9.0,"['DUP3', 'SWAP1', 'SUB', 'PUSH1', 'AND', 'DUP3', 'ADD', 'SWAP2']",9,0.0
107,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block23_input,2.0,703,True,False,703,0.0,0.006,PUSH 2 SLOAD ,2,2.0,1,1,3.0,"['PUSH1', 'SLOAD']",3,0.0
108,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block4_input,8.0,23,True,False,32,9.0,0.196,POP PUSHTAG 8 PUSH 4 PUSH 20 DUP4 ADD DUP4 MLOAD ,11,8.0,3,2,14.0,"['POP', 'DUP1', 'MLOAD', 'PUSHTAG', 'SWAP1', 'PUSH1', 'SWAP1', 'PUSH1', 'DUP5', 'ADD', 'SWAP1']",17,3.0
109,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block59_input,,,False,True,849,,50.13,,29,,10,5,,"['CALLER', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP7', 'AND', 'DUP5', 'MSTORE', 'SWAP1', 'SWAP2', 'MSTORE', 'DUP2', 'KECCAK256', 'SLOAD', 'DUP3', 'DUP2', 'LT', 'ISZERO']",40,
110,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block29_input,7.0,21,True,False,33,12.0,0.044,DUP2 MLOAD PUSH ffffffffffffffff DUP1 DUP3 GT ISZERO ,7,7.0,3,1,15.0,"['DUP2', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP1', 'DUP3', 'GT', 'ISZERO']",14,-1.0
111,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block19_input,4.0,12,True,False,12,0.0,0.021,DUP3 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP3', 'DUP2', 'GT', 'ISZERO']",4,0.0
112,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block6_input,3.0,9,True,False,9,0.0,0.016,DUP1 PUSH 95d89b41 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
113,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block11.0_input,,,False,True,5085,,30.068,,26,,7,5,,"['SWAP1', 'SWAP2', 'SSTORE', 'POP', 'POP', 'PUSH1', 'MLOAD', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND', 'SWAP1', 'PUSH1', 'SWAP1', 'PUSH32', 'SWAP1', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",69,
114,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block96_input,7.0,21,True,False,21,0.0,0.036,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
115,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block6_input,2.0,4,True,False,4,0.0,0.01,POP POP ,2,2.0,0,0,2.0,"['POP', 'POP']",2,0.0
116,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block22_input,2.0,5,True,False,5,0.0,0.011,POP SWAP1 ,2,2.0,0,0,2.0,"['POP', 'SWAP1']",2,0.0
117,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block76_input,,,False,True,5090,,30.077,,24,,7,4,,"['SWAP3', 'POP', 'POP', 'DUP2', 'SWAP1', 'SSTORE', 'POP', 'DUP3', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'DUP5', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH32', 'DUP5', 'PUSH1', 'MLOAD', 'PUSHTAG', 'SWAP2', 'DUP2', 'MSTORE', 'PUSH1', 'ADD', 'SWAP1']",76,
118,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block55_input,7.0,16,True,False,19,3.0,0.06,POP POP POP POP POP PUSH 1 SWAP1 ,8,7.0,0,1,8.0,"['POP', 'PUSH1', 'SWAP5', 'SWAP4', 'POP', 'POP', 'POP', 'POP']",9,1.0
119,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block11_input,3.0,9,True,False,9,0.0,0.012,DUP1 PUSH 6fdde03 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
120,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block8_input,28.0,84,True,False,90,6.0,20.675,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 45524332303a206d696e7420746f20746865207a65726f206164647265737300 DUP2 PUSH 44 PUSH 20 PUSH 4 DUP4 ADD MSTORE PUSH 1f PUSH 24 DUP4 ADD MSTORE ADD MSTORE PUSH 40 MLOAD PUSH 64 DUP2 SWAP3 ADD SUB SWAP1 ,28,28.0,11,9,100.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",74,-26.0
121,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block91_input,9.0,27,True,False,27,0.0,0.091,PUSH 0 DUP1 DUP2 PUSH 60 DUP5 DUP7 SUB SLT ISZERO ,9,9.0,3,2,11.0,"['PUSH1', 'DUP1', 'PUSH1', 'PUSH1', 'DUP5', 'DUP7', 'SUB', 'SLT', 'ISZERO']",12,1.0
122,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block65_input,27.0,81,True,False,93,12.0,30.35,PUSH 40 MLOAD PUSH 7265737300000000000000000000000000000000000000000000000000000000 DUP2 PUSH 20 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP3 MSTORE DUP2 PUSH 4 ADD MSTORE PUSH 24 DUP4 DUP2 ADD MSTORE PUSH 64 ADD PUSH 45524332303a20617070726f76652066726f6d20746865207a65726f20616464 PUSH 44 DUP5 ADD MSTORE MSTORE PUSH 84 ADD ,27,27.0,11,10,130.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'DUP1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",79,-51.0
123,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block20_input,10.0,5027,True,False,5033,6.0,0.383,DUP3 PUSH 20 ADD SWAP3 MLOAD DUP3 PUSH 1 ADD SWAP3 SSTORE ,12,10.0,4,2,12.0,"['DUP3', 'MLOAD', 'DUP3', 'SSTORE', 'SWAP2', 'PUSH1', 'ADD', 'SWAP2', 'SWAP1', 'PUSH1', 'ADD', 'SWAP1']",14,2.0
124,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block3_input,7.0,21,True,False,30,9.0,0.225,PUSHTAG 6 PUSH 3 DUP4 PUSH 20 ADD DUP5 MLOAD ,10,7.0,3,2,13.0,"['DUP2', 'MLOAD', 'PUSHTAG', 'SWAP1', 'PUSH1', 'SWAP1', 'PUSH1', 'DUP6', 'ADD', 'SWAP1']",16,3.0
125,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block53_input,6.0,18,True,False,21,3.0,0.029,DUP1 PUSH 1 SHR DUP2 PUSH 1 AND ,7,6.0,2,1,8.0,"['PUSH1', 'DUP2', 'DUP2', 'SHR', 'SWAP1', 'DUP3', 'AND']",8,0.0
126,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block66_input,3.0,9,True,False,21,12.0,0.016,PUSH ffffffffffffffffffffffffffffffffffffffff DUP3 AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
127,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block12_input,3.0,9,True,False,9,0.0,0.013,DUP1 PUSH 95ea7b3 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
128,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_initial_block27_input,6.0,18,True,False,18,0.0,0.037,PUSH 0 DUP3 PUSH 1f DUP4 ADD SLT ,6,6.0,2,2,8.0,"['PUSH1', 'DUP3', 'PUSH1', 'DUP4', 'ADD', 'SLT']",8,0.0
129,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block15_input,3.0,9,True,False,9,0.0,0.015,DUP1 PUSH 313ce567 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
